sample,tempo para fechamento,number,creator user cargo,creator user seguidores,creator user tempo no GitHub,closed user cargo,closed user seguidores,closed user tempo no GitHub,closed_count,open_count,framework,relative_open_count,relative_closed_count
googlearchive/bigquery-samples-python,0.0,14.0,,176.0,2459.0,,51.0,586.0,1.0,0.0,Android,0.0,100.0
googlearchive/bigstraw,,1.5,,155.5,531.5,,,,0.0,2.0,Android,100.0,0.0
googlearchive/billing-export-python,0.0,7.0,,688.5,2123.0,,51.0,1225.0,1.0,1.0,Android,50.0,50.0
googlearchive/blaze_compiler,17.12727272727273,36.90625,,104.46875,1296.140625,,24.636363636363637,1005.9636363636364,55.0,9.0,Android,14.0625,85.9375
googlearchive/blog,10.75,26.714285714285715,,1540.857142857143,1052.857142857143,,10690.5,1686.0,4.0,3.0,Android,42.857142857142854,57.14285714285714
googlearchive/bower-metrics-dashboard,,1.5,,161.5,1217.5,,,,0.0,2.0,Android,100.0,0.0
googlearchive/bowerzipper,128.66666666666666,8.166666666666666,,3270.1666666666665,1284.8333333333333,,3314.0,1630.1666666666667,6.0,0.0,Android,0.0,100.0
googlearchive/building-custom-overlays,1.0,1.5,,17.5,1935.0,,88.0,1067.0,1.0,1.0,Android,50.0,50.0
googlearchive/built-with-polymer,1.3333333333333333,11.0,,678.1428571428571,1211.4285714285713,,60.0,1060.6666666666667,3.0,4.0,Android,57.14285714285714,42.857142857142854
googlearchive/caja,2.1857772877618524,1009.183936539415,,109.43232523549827,1436.4124938026773,,110.05512679162072,1443.9525909592062,1814.0,203.0,Android,10.064452156668318,89.93554784333168
googlearchive/calendar-connectors,0.0,36.014084507042256,,1455.2112676056338,126.22535211267606,,1394.611111111111,141.55555555555554,18.0,53.0,Android,74.64788732394366,25.352112676056336
googlearchive/camera-app,0.0,1.0,,0.0,548.0,,0.0,548.0,1.0,0.0,Android,0.0,100.0
googlearchive/chart-js,84.0,2.0,,2.0,1203.0,,2.0,1287.0,1.0,0.0,Android,0.0,100.0
googlearchive/chartjs-element,,6.0,,13.0,1566.5,,,,0.0,2.0,Android,100.0,0.0
googlearchive/chrome-gamepad-probe,924.0,1.0,,6.0,635.0,,6.0,1559.0,1.0,0.0,Android,0.0,100.0
googlearchive/chrome-nfc,439.875,19.107142857142858,,119.46428571428571,980.25,,594.375,1931.0,8.0,20.0,Android,71.42857142857143,28.57142857142857
googlearchive/chrome-platform-analytics,74.94871794871794,27.5625,,61.854166666666664,1005.4375,,101.48717948717949,1083.6666666666667,39.0,9.0,Android,18.75,81.25
googlearchive/chromebook-demo-app,3.920245398773006,83.5,,0.8313253012048193,29.69277108433735,,0.9386503067484663,30.226993865030675,163.0,3.0,Android,1.8072289156626504,98.19277108433735
googlearchive/chromedeveditor,35.76073187895848,2246.4675862068966,,210.2170114942529,724.5802298850575,,230.50706214689265,812.8820621468926,1421.0,754.0,Android,34.66666666666667,65.33333333333333
googlearchive/chromeos_saml_apps,,1.0,,0.0,589.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/chromium-webview-samples,42.5,8.928571428571429,,23.857142857142858,1124.7142857142858,,310.75,1475.5,4.0,10.0,Android,71.42857142857143,28.57142857142857
googlearchive/ci-runner,5.357142857142857,25.9,,147.53333333333333,2110.9333333333334,,137.0,2069.9285714285716,14.0,16.0,Android,53.333333333333336,46.666666666666664
googlearchive/cleankill,0.0,4.0,,199.0,3042.0,,199.0,3043.0,1.0,0.0,Android,0.0,100.0
googlearchive/cloud-debugger-gce-java-sample,111.0,4.5,,42.0,1054.0,,51.0,1287.0,1.0,1.0,Android,50.0,50.0
googlearchive/cloud-functions-emulator,29.79310344827586,142.73684210526315,,127.05263157894737,1792.2344497607655,,346.6810344827586,1888.1120689655172,116.0,93.0,Android,44.49760765550239,55.50239234449761
googlearchive/cloud-functions-go,15.125,27.076923076923077,,67.65384615384616,2307.3076923076924,,31.3125,2173.8125,16.0,10.0,Android,38.46153846153847,61.53846153846154
googlearchive/cloud-playground,0.0,12.0,,1155.608695652174,303.2173913043478,,1476.0,125.0,13.0,10.0,Android,43.47826086956522,56.52173913043478
googlearchive/cloud-pubsub-samples-java,191.5,41.77777777777778,,15.222222222222221,1961.111111111111,,109.5,1341.5,2.0,7.0,Android,77.77777777777779,22.22222222222222
googlearchive/cloudsql-import,789.0,10.0,,2.4285714285714284,1496.2857142857142,,12.0,854.0,7.0,0.0,Android,0.0,100.0
googlearchive/code-editor-app,3.25,16.25,,168.67857142857142,611.2857142857143,,188.375,748.875,8.0,20.0,Android,71.42857142857143,28.57142857142857
googlearchive/code-explainer,0.0,3.5,,147.5,1007.5,,4883.0,1651.0,1.0,1.0,Android,50.0,50.0
googlearchive/code-mirror,0.0,4.0,,183.0,601.3333333333334,,38.0,376.0,1.0,2.0,Android,66.66666666666666,33.33333333333333
googlearchive/code-prettify,106.22188449848025,273.82745098039214,,1084.5274509803921,536.7509803921569,,1004.6656534954408,902.7477203647417,329.0,181.0,Android,35.490196078431374,64.50980392156863
googlearchive/collab-vim,,4.5,,15.0,943.875,,,,0.0,8.0,Android,100.0,0.0
googlearchive/component-download-button,2.0,5.0,,2456.75,1626.5,,453.0,2087.0,1.0,3.0,Android,75.0,25.0
googlearchive/compute-appengine-demo-suite-python,,19.0,,4.0,663.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/compute-getting-started-python,74.66666666666667,8.428571428571429,,204.71428571428572,550.2857142857143,,1355.0,1899.6666666666667,6.0,1.0,Android,14.285714285714285,85.71428571428571
googlearchive/compute-hadoop-java-python,,4.0,,85.0,1774.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/container-agent,18.8,10.285714285714286,,163.71428571428572,1595.142857142857,,946.2,399.4,5.0,2.0,Android,28.57142857142857,71.42857142857143
googlearchive/context-free-parser,5.0,9.333333333333334,,60.666666666666664,1561.5,,77.0,2437.0,1.0,5.0,Android,83.33333333333334,16.666666666666664
googlearchive/core-a11y-keys,5.0,5.285714285714286,,1521.0,1392.7142857142858,,453.0,2090.75,4.0,3.0,Android,42.857142857142854,57.14285714285714
googlearchive/core-action-icons,1170.0,2.0,,8617.0,1452.0,,8617.0,2623.0,1.0,0.0,Android,0.0,100.0
googlearchive/core-ajax,74.26086956521739,47.17391304347826,,686.8695652173913,1212.0652173913043,,549.5652173913044,1510.2173913043478,23.0,23.0,Android,50.0,50.0
googlearchive/core-animated-pages,20.75,27.512820512820515,,447.46153846153845,1220.4871794871794,,2773.5625,1372.0625,16.0,23.0,Android,58.97435897435898,41.02564102564102
googlearchive/core-animation,28.444444444444443,15.5,,774.0,1479.888888888889,,204.77777777777777,1153.5555555555557,9.0,9.0,Android,50.0,50.0
googlearchive/core-asset,,4.0,,137.0,2253.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/core-collapse,17.375,9.866666666666667,,523.7333333333333,1284.6,,109.625,1758.75,8.0,7.0,Android,46.666666666666664,53.333333333333336
googlearchive/core-component-page,13.2,5.777777777777778,,1018.4444444444445,1139.7777777777778,,4436.2,1441.0,5.0,4.0,Android,44.44444444444444,55.55555555555556
googlearchive/core-component-page-dev,0.0,5.25,,709.0,1239.625,,4883.0,1604.0,1.0,7.0,Android,87.5,12.5
googlearchive/core-doc-viewer,128.8,22.848484848484848,,2668.909090909091,1366.2727272727273,,12624.266666666666,1777.9333333333334,15.0,18.0,Android,54.54545454545454,45.45454545454545
googlearchive/core-docs,64.0,2.5,,2446.0,1055.5,,201.0,1891.0,2.0,0.0,Android,0.0,100.0
googlearchive/core-drag-drop,486.75,7.5,,2000.4,1226.0,,5374.0,2270.0,4.0,6.0,Android,60.0,40.0
googlearchive/core-drawer-panel,53.36363636363637,31.0,,307.72972972972974,1007.1621621621622,,315.8181818181818,1547.590909090909,22.0,15.0,Android,40.54054054054054,59.45945945945946
googlearchive/core-dropdown,121.45454545454545,14.65,,487.4,1049.05,,992.5454545454545,1441.7272727272727,11.0,9.0,Android,45.0,55.00000000000001
googlearchive/core-dropdown-menu,168.07692307692307,8.846153846153847,,1041.923076923077,767.6923076923077,,866.3076923076923,1151.4615384615386,13.0,0.0,Android,0.0,100.0
googlearchive/core-elements,3.3636363636363638,12.615384615384615,,206.07692307692307,1421.1538461538462,,2096.7272727272725,1401.5454545454545,11.0,2.0,Android,15.384615384615385,84.61538461538461
googlearchive/core-field,41.5,3.4,,3700.4,1478.4,,2607.75,1851.5,4.0,1.0,Android,20.0,80.0
googlearchive/core-firebase,94.0,1.5,,4883.0,1481.0,,200.0,1919.0,2.0,0.0,Android,0.0,100.0
googlearchive/core-focusable,74.5,7.75,,715.125,867.75,,170.5,1313.0,2.0,6.0,Android,75.0,25.0
googlearchive/core-header-panel,3.0,17.05,,1173.05,1261.85,,525.1666666666666,1603.25,12.0,8.0,Android,40.0,60.0
googlearchive/core-home-page,1170.0,1.0,,8617.0,1452.0,,8617.0,2623.0,1.0,0.0,Android,0.0,100.0
googlearchive/core-icon,66.0,19.565217391304348,,1140.4782608695652,1385.4782608695652,,689.6,1690.0666666666666,15.0,8.0,Android,34.78260869565217,65.21739130434783
googlearchive/core-icon-button,161.25,8.222222222222221,,93.88888888888889,1042.0,,180.25,1366.75,4.0,5.0,Android,55.55555555555556,44.44444444444444
googlearchive/core-icons,26.142857142857142,12.058823529411764,,739.7058823529412,1392.4117647058824,,6266.0,1802.142857142857,7.0,10.0,Android,58.82352941176471,41.17647058823529
googlearchive/core-iconset,142.0,3.5,,4334.0,1782.5,,212.0,2291.0,1.0,1.0,Android,50.0,50.0
googlearchive/core-iconset-svg,142.0,4.714285714285714,,1977.857142857143,1294.5714285714287,,212.0,2291.0,1.0,6.0,Android,85.71428571428571,14.285714285714285
googlearchive/core-image,33.55555555555556,12.25,,1227.05,1188.85,,736.4444444444445,1608.5555555555557,9.0,11.0,Android,55.00000000000001,45.0
googlearchive/core-input,34.80555555555556,37.744680851063826,,607.9574468085107,1181.2340425531916,,487.22222222222223,1186.4166666666667,36.0,11.0,Android,23.404255319148938,76.59574468085107
googlearchive/core-item,23.0,8.666666666666666,,77.66666666666667,1481.3333333333333,,158.75,2123.75,4.0,5.0,Android,55.55555555555556,44.44444444444444
googlearchive/core-label,85.5,3.0,,2229.75,1402.75,,212.0,2367.0,2.0,2.0,Android,50.0,50.0
googlearchive/core-layout,208.57142857142858,4.857142857142857,,2749.0,1134.2857142857142,,1402.4285714285713,1991.142857142857,7.0,0.0,Android,0.0,100.0
googlearchive/core-layout-grid,0.0,2.0,,457.0,439.0,,202.0,1835.0,1.0,1.0,Android,50.0,50.0
googlearchive/core-layout-trbl,1170.0,2.0,,8617.0,1452.0,,8617.0,2623.0,1.0,0.0,Android,0.0,100.0
googlearchive/core-list,142.8,48.9054054054054,,319.7567567567568,1257.2432432432433,,331.9142857142857,1195.057142857143,35.0,39.0,Android,52.702702702702695,47.2972972972973
googlearchive/core-localstorage,81.2,6.125,,1141.375,1177.625,,102.6,1735.0,5.0,3.0,Android,37.5,62.5
googlearchive/core-media-query,69.0,3.0,,2877.0,563.6666666666666,,453.0,2129.0,1.0,2.0,Android,66.66666666666666,33.33333333333333
googlearchive/core-menu,10.0,12.333333333333334,,815.8666666666667,1304.1333333333334,,556.6666666666666,1603.0,6.0,9.0,Android,60.0,40.0
googlearchive/core-menu-button,17.545454545454547,10.0,,907.6153846153846,942.1538461538462,,866.4545454545455,1117.7272727272727,11.0,2.0,Android,15.384615384615385,84.61538461538461
googlearchive/core-meta,54.5,4.25,,3410.75,1771.5,,161.0,1859.0,2.0,2.0,Android,50.0,50.0
googlearchive/core-overlay,118.83333333333333,33.5,,792.8863636363636,1190.7727272727273,,568.1111111111111,1772.0555555555557,18.0,26.0,Android,59.09090909090909,40.909090909090914
googlearchive/core-pages,10.666666666666666,12.764705882352942,,771.6470588235294,1302.7058823529412,,120.33333333333333,1264.6666666666667,3.0,14.0,Android,82.35294117647058,17.647058823529413
googlearchive/core-popup-menu,7.333333333333333,4.0,,41.25,1016.25,,244.0,1022.0,3.0,1.0,Android,25.0,75.0
googlearchive/core-range,30.5,3.0,,2901.6666666666665,1132.6666666666667,,120.0,1830.5,2.0,1.0,Android,33.33333333333333,66.66666666666666
googlearchive/core-resizable,,1.0,,23.0,1275.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/core-scaffold,111.0,11.066666666666666,,1377.8666666666666,1072.8,,117.54545454545455,1594.4545454545455,11.0,4.0,Android,26.666666666666668,73.33333333333333
googlearchive/core-scroll-header-panel,83.15384615384616,25.275862068965516,,764.5862068965517,895.7586206896551,,675.5384615384615,1537.923076923077,13.0,16.0,Android,55.172413793103445,44.827586206896555
googlearchive/core-scroll-threshold,9.8,6.625,,1232.375,1125.125,,1123.0,1226.8,5.0,3.0,Android,37.5,62.5
googlearchive/core-selection,13.666666666666666,3.8,,3693.4,1364.0,,1735.0,1751.0,3.0,2.0,Android,40.0,60.0
googlearchive/core-selector,135.0,17.333333333333332,,1435.3333333333333,1363.9444444444443,,676.1111111111111,1825.7777777777778,9.0,9.0,Android,50.0,50.0
googlearchive/core-shared-lib,17.0,7.0,,2478.25,1238.75,,271.0,1725.5,2.0,2.0,Android,50.0,50.0
googlearchive/core-signals,1170.0,4.0,,4324.0,1565.0,,8617.0,2623.0,1.0,1.0,Android,50.0,50.0
googlearchive/core-splitter,32.0,10.384615384615385,,978.6153846153846,935.4615384615385,,244.42857142857142,1925.4285714285713,7.0,6.0,Android,46.15384615384615,53.84615384615385
googlearchive/core-style,110.5,10.153846153846153,,880.3076923076923,1226.1538461538462,,3766.0,1439.5,2.0,11.0,Android,84.61538461538461,15.384615384615385
googlearchive/core-tests,0.0,2.0,,73.0,1359.5,,4883.0,1545.0,1.0,1.0,Android,50.0,50.0
googlearchive/core-theme-aware,586.0,2.0,,6750.0,1473.5,,6750.0,2060.5,2.0,0.0,Android,0.0,100.0
googlearchive/core-toolbar,27.545454545454547,13.714285714285714,,1419.0714285714287,1424.0,,799.5454545454545,1837.5454545454545,11.0,3.0,Android,21.428571428571427,78.57142857142857
googlearchive/core-tooltip,33.94444444444444,17.379310344827587,,2453.103448275862,1284.655172413793,,4162.0,1677.388888888889,18.0,11.0,Android,37.93103448275862,62.06896551724138
googlearchive/core-transition,142.85714285714286,5.555555555555555,,2603.5555555555557,1376.888888888889,,183.57142857142858,1167.0,7.0,2.0,Android,22.22222222222222,77.77777777777779
googlearchive/crc32c-java,,2.0,,96.5,2060.0,,,,0.0,2.0,Android,100.0,0.0
googlearchive/custom-tabs-provider,,1.0,,0.0,53.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/d3-elements,,1.0,,19.0,1427.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/datastore-codelab-nodejs,,1.0,,352.0,1877.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/datastore-samples,,9.0,,51.0,463.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/dev-video-search,,2.0,,421.0,1303.3333333333333,,,,0.0,3.0,Android,100.0,0.0
googlearchive/devtools-codeschool-ext,17.2,12.0,,7899.434782608696,1466.304347826087,,4632.15,1516.65,20.0,3.0,Android,13.043478260869565,86.95652173913044
googlearchive/devtools-device-data,276.42857142857144,14.066666666666666,,10020.666666666666,1537.5333333333333,,23479.214285714286,2369.214285714286,14.0,1.0,Android,6.666666666666667,93.33333333333333
googlearchive/devtools-docs-migration,,1.5,,670.5,1364.5,,,,0.0,2.0,Android,100.0,0.0
googlearchive/devtools-extension-boilerplate,216.0,2.5,,19066.0,1696.75,,37671.0,1802.0,1.0,3.0,Android,75.0,25.0
googlearchive/di-demo,,2.0,,25.0,2692.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/dialogflow-trivia-game-nodejs,0.0,7.0,,23.285714285714285,1379.5714285714287,,40.0,2252.0,3.0,4.0,Android,57.14285714285714,42.857142857142854
googlearchive/digitalgoods-sample-php,0.0,1.5,,9.5,660.5,,5.0,136.0,1.0,1.0,Android,50.0,50.0
googlearchive/digits-migration-helper-android,4.0,3.0,,0.0,677.6666666666666,,42.0,2763.0,2.0,1.0,Android,33.33333333333333,66.66666666666666
googlearchive/digits-migration-helper-ios,18.0,4.0,,11.25,2039.75,,180.75,2120.0,4.0,0.0,Android,0.0,100.0
googlearchive/docker-cloud,4.0,11.5,,3974.875,1920.375,,6854.0,1864.3333333333333,3.0,5.0,Android,62.5,37.5
googlearchive/drive-android-quickeditor,0.0,2.0,,3368.3333333333335,916.3333333333334,,10105.0,1668.0,1.0,2.0,Android,66.66666666666666,33.33333333333333
googlearchive/drive-android-quickstart,205.77777777777777,9.5,,28.9375,861.5625,,2368.4444444444443,1166.7777777777778,9.0,7.0,Android,43.75,56.25
googlearchive/drive-android-trash,361.0,1.5,,58.0,617.5,,149.5,1798.0,2.0,0.0,Android,0.0,100.0
googlearchive/drive-appdatapreferences-android,11.666666666666666,6.142857142857143,,17.142857142857142,674.1428571428571,,6742.333333333333,1439.0,3.0,4.0,Android,57.14285714285714,42.857142857142854
googlearchive/drive-appdatapreferences-android-quickstart,0.0,2.0,,0.0,339.6666666666667,,0.0,390.0,1.0,2.0,Android,66.66666666666666,33.33333333333333
googlearchive/drive-appdatapreferences-localstorage,,1.5,,10105.0,1469.5,,,,0.0,2.0,Android,100.0,0.0
googlearchive/drive-crossclientoauth2-android,33.0,1.0,,1.0,0.0,,10105.0,1586.0,1.0,0.0,Android,0.0,100.0
googlearchive/drive-dredit,136.4,14.615384615384615,,352.0769230769231,836.3846153846154,,4145.4,1102.0,5.0,8.0,Android,61.53846153846154,38.46153846153847
googlearchive/drive-dredit-frontend,,3.0,,1.0,70.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/drive-ios-quickeditor,163.88888888888889,8.090909090909092,,33.27272727272727,1259.5454545454545,,164.44444444444446,2208.1111111111113,9.0,2.0,Android,18.181818181818183,81.81818181818183
googlearchive/drive-pushnotifications-playground,,2.5,,14.75,1334.75,,,,0.0,4.0,Android,100.0,0.0
googlearchive/drive-realtime-utils,42.666666666666664,4.2,,37.2,1798.6,,71.0,1536.0,3.0,2.0,Android,40.0,60.0
googlearchive/drivemarks,201.0,2.0,,16.0,1331.0,,137.0,1863.0,2.0,1.0,Android,33.33333333333333,66.66666666666666
googlearchive/easygoogle,353.0,16.071428571428573,,1296.857142857143,604.4285714285714,,1427.0714285714287,986.9285714285714,14.0,0.0,Android,0.0,100.0
googlearchive/element-zones,1.0,3.3333333333333335,,563.0,1738.6666666666667,,563.0,1746.0,1.0,2.0,Android,66.66666666666666,33.33333333333333
googlearchive/erlnmyr,24.24137931034483,90.80327868852459,,127.32786885245902,1871.1803278688524,,102.03448275862068,1780.0344827586207,29.0,32.0,Android,52.459016393442624,47.540983606557376
googlearchive/experience-sampling,20.34375,146.97692307692307,,205.15384615384616,666.276923076923,,325.7890625,633.3671875,128.0,2.0,Android,1.5384615384615385,98.46153846153847
googlearchive/extern-generator,,2.0,,4.0,964.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/firebase-angular-starter-pack,244.2,12.3,,461.3,1174.6,,547.4,1545.2,5.0,5.0,Android,50.0,50.0
googlearchive/firebase-chrome-extension,29.0,3.8,,8.2,1055.6,,69.5,1513.5,4.0,1.0,Android,20.0,80.0
googlearchive/firebase-element,54.125,30.74074074074074,,1767.2962962962963,1309.851851851852,,14248.25,1688.625,8.0,19.0,Android,70.37037037037037,29.629629629629626
googlearchive/firebase-import,1170.0,1.0,,8617.0,1452.0,,8617.0,2623.0,1.0,0.0,Android,0.0,100.0
googlearchive/firebase-intro-presentation,49.0,4.5,,1181.75,1652.5,,2201.0,735.0,1.0,3.0,Android,75.0,25.0
googlearchive/firebase-jobdispatcher-android,457.56709956709955,156.72727272727272,,133.42857142857142,1262.1298701298701,,963.7835497835498,1730.965367965368,231.0,0.0,Android,0.0,100.0
googlearchive/firebase-jobdispatcher-ios,0.0,2.5,,2225.0,2114.5,,87.0,1347.0,1.0,1.0,Android,50.0,50.0
googlearchive/firebase-token-generator-dotNet,48.0,4.6,,191.8,1299.2,,592.0,1574.0,3.0,2.0,Android,40.0,60.0
googlearchive/firebase-token-generator-java,13.714285714285714,7.428571428571429,,74.0,1077.0,,114.14285714285714,1589.857142857143,7.0,0.0,Android,0.0,100.0
googlearchive/firebase-token-generator-node,59.785714285714285,13.75,,91.125,1062.75,,258.3076923076923,1437.3846153846155,14.0,2.0,Android,12.5,87.5
googlearchive/firebase-token-generator-php,117.63636363636364,21.46153846153846,,40.69230769230769,1432.0,,201.72727272727272,1933.4545454545455,11.0,2.0,Android,15.384615384615385,84.61538461538461
googlearchive/firebase-token-generator-python,7.0,11.5,,31.5,1296.5,,115.0,2024.0,1.0,1.0,Android,50.0,50.0
googlearchive/firebase-token-generator-ruby,0.5,4.2,,45.4,1383.2,,98.0,1482.5,4.0,1.0,Android,20.0,80.0
googlearchive/firebase-util,61.87719298245614,50.31645569620253,,94.9367088607595,1035.012658227848,,197.35087719298247,1299.298245614035,57.0,22.0,Android,27.848101265822784,72.15189873417721
googlearchive/firebase-work-queue,293.0,3.5,,42.5,439.5,,123.5,1793.0,2.0,0.0,Android,0.0,100.0
googlearchive/flashlight,74.4065934065934,100.73228346456693,,57.74015748031496,1072.6535433070867,,152.25274725274724,1491.7362637362637,91.0,36.0,Android,28.346456692913385,71.65354330708661
googlearchive/flatiron-director,,5.0,,5398.571428571428,969.8571428571429,,,,0.0,7.0,Android,100.0,0.0
googlearchive/flipjs,0.0,9.461538461538462,,755.8461538461538,1933.076923076923,,126.5,1291.0,2.0,11.0,Android,84.61538461538461,15.384615384615385
googlearchive/font-roboto,6.0,4.857142857142857,,154.0,982.0,,155.33333333333334,1032.6666666666667,3.0,4.0,Android,57.14285714285714,42.857142857142854
googlearchive/frame-timing-polyfill,2.3,10.526315789473685,,1851.3684210526317,1671.2631578947369,,2429.6,738.0,10.0,9.0,Android,47.368421052631575,52.63157894736842
googlearchive/freebase-site,,19.0,,1475.0,187.0,,,,0.0,37.0,Android,100.0,0.0
googlearchive/freebase-suggest,0.0,10.0,,1475.0,187.0,,1475.0,187.0,6.0,13.0,Android,68.42105263157895,31.57894736842105
googlearchive/friendlyping,1.3333333333333333,11.666666666666666,,31.88888888888889,797.2222222222222,,127.66666666666667,1528.3333333333333,3.0,6.0,Android,66.66666666666666,33.33333333333333
googlearchive/friendlypix,214.32876712328766,50.36986301369863,,167.91780821917808,1238.4794520547946,,304.90277777777777,1743.125,73.0,0.0,Android,0.0,100.0
googlearchive/friendlypix-android,54.75,19.11111111111111,,197.88888888888889,1607.5277777777778,,211.42857142857142,1782.857142857143,28.0,8.0,Android,22.22222222222222,77.77777777777779
googlearchive/friendlypix-web,165.07407407407408,43.14545454545455,,80.43636363636364,1271.1090909090908,,819.2037037037037,1882.9814814814815,54.0,1.0,Android,1.8181818181818181,98.18181818181819
googlearchive/fusion-tables-data,,1.0,,4883.0,1620.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/gallery,,1.0,,7.0,506.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/gcm-playground,1.2727272727272727,19.952380952380953,,44.333333333333336,1111.142857142857,,420.27272727272725,1686.4545454545455,11.0,10.0,Android,47.61904761904761,52.38095238095239
googlearchive/gcsbeat,209.84615384615384,11.923076923076923,,28.153846153846153,2223.3846153846152,,36.07692307692308,2687.846153846154,13.0,0.0,Android,0.0,100.0
googlearchive/generator-angularfire,30.958333333333332,40.327586206896555,,83.15517241379311,898.8275862068965,,193.4375,1173.3958333333333,48.0,10.0,Android,17.24137931034483,82.75862068965517
googlearchive/generator-polymer-init,173.5,9.5,,456.5,2006.0,,456.5,2179.5,2.0,0.0,Android,0.0,100.0
googlearchive/geojson-data,,1.0,,643.0,1541.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/ggrc-test,325.0,58.0,,496.0,2189.0,,29.0,1717.0,1.0,0.0,Android,0.0,100.0
googlearchive/git-rv,23.6875,27.56,,152.64,906.34,,161.4375,894.5,16.0,34.0,Android,68.0,32.0
googlearchive/github-elements,,1.5,,1369.0,1035.5,,,,0.0,2.0,Android,100.0,0.0
googlearchive/go-gcm,28.857142857142858,25.61904761904762,,213.23809523809524,1603.8095238095239,,123.71428571428571,1850.857142857143,7.0,14.0,Android,66.66666666666666,33.33333333333333
googlearchive/google-api-dotnet-client-samples,352.2857142857143,17.428571428571427,,15.357142857142858,518.5714285714286,,4008.0714285714284,3167.3571428571427,14.0,0.0,Android,0.0,100.0
googlearchive/google-map-storyboard,10.0,37.88,,214.48,943.92,,53.73684210526316,375.2631578947368,19.0,6.0,Android,24.0,76.0
googlearchive/google-server-auth-android,20.0,2.0,,8.0,630.0,,1788.0,464.0,1.0,0.0,Android,0.0,100.0
googlearchive/googlecrisismap,1148.076923076923,13.5,,1361.576923076923,272.8076923076923,,630.3846153846154,2019.1153846153845,26.0,0.0,Android,0.0,100.0
googlearchive/googlemaps.github.io,1146.0,23.5,,43.5,2104.5,,91.0,2288.0,1.0,1.0,Android,50.0,50.0
googlearchive/gplus-domains-quickstart-java,,3.5,,7.0,1473.5,,,,0.0,2.0,Android,100.0,0.0
googlearchive/gplus-domains-quickstart-python,44.0,5.0,,3.0,475.0,,1787.0,719.0,1.0,1.0,Android,50.0,50.0
googlearchive/gplus-haiku-client-android,3.5,4.0,,84.0,839.0,,1787.0,53.0,2.0,0.0,Android,0.0,100.0
googlearchive/gplus-quickstart-android,300.45454545454544,11.636363636363637,,30.90909090909091,616.0,,1636.3636363636363,496.8181818181818,11.0,0.0,Android,0.0,100.0
googlearchive/gplus-quickstart-csharp,264.85714285714283,12.5,,14.583333333333334,617.0833333333334,,106.57142857142857,818.1428571428571,7.0,5.0,Android,41.66666666666667,58.333333333333336
googlearchive/gplus-quickstart-go,76.0,9.333333333333334,,57.888888888888886,832.3333333333334,,118.0,765.5,8.0,1.0,Android,11.11111111111111,88.88888888888889
googlearchive/gplus-quickstart-java,95.33333333333333,10.5,,54.333333333333336,929.5,,117.33333333333333,713.3333333333334,3.0,3.0,Android,50.0,50.0
googlearchive/gplus-quickstart-javascript,157.0,13.444444444444445,,183.66666666666666,1009.1111111111111,,371.25,1192.0,4.0,5.0,Android,55.55555555555556,44.44444444444444
googlearchive/gplus-quickstart-php,311.3333333333333,13.88888888888889,,630.4444444444445,1115.4444444444443,,101.77777777777777,1293.6666666666667,9.0,0.0,Android,0.0,100.0
googlearchive/gplus-quickstart-python,105.66666666666667,8.6,,71.4,1713.2,,106.33333333333333,827.3333333333334,3.0,2.0,Android,40.0,60.0
googlearchive/gplus-quickstart-ruby,185.33333333333334,11.0,,292.0,1082.6666666666667,,695.0,677.6666666666666,3.0,0.0,Android,0.0,100.0
googlearchive/graphd,11.6,12.923076923076923,,30.846153846153847,2802.6153846153848,,34.8,3347.7,10.0,3.0,Android,23.076923076923077,76.92307692307693
googlearchive/grunt-audit,0.0,2.5,,137.0,2125.0,,137.0,2126.0,1.0,1.0,Android,50.0,50.0
googlearchive/grunt-vulcanize,39.0,16.761904761904763,,328.6666666666667,1072.4761904761904,,678.6666666666666,1712.8333333333333,12.0,9.0,Android,42.857142857142854,57.14285714285714
googlearchive/gsa-admin-toolkit,0.0,12.782608695652174,,12.956521739130435,1143.9565217391305,,11.6,1056.6,5.0,18.0,Android,78.26086956521739,21.73913043478261
googlearchive/guitar-tuner,17.0,13.384615384615385,,592.0,1737.1538461538462,,1310.0,1422.6666666666667,6.0,7.0,Android,53.84615384615385,46.15384615384615
googlearchive/gulp-audit,,2.0,,141.0,2159.5,,,,0.0,2.0,Android,100.0,0.0
googlearchive/gvr-audio-fmod-sdk,5.0,1.0,,10.0,1812.0,,954.0,1945.0,1.0,0.0,Android,0.0,100.0
