sample,tempo para fechamento,number,creator user cargo,creator user seguidores,creator user tempo no GitHub,closed user cargo,closed user seguidores,closed user tempo no GitHub,closed_count,open_count,framework,relative_open_count,relative_closed_count
aws-samples/amazon-redshift-query-patterns-and-optimizations,,1.0,,0.0,809.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-redshift-udfs,78.0,11.875,,18.5,1246.75,,9.0,307.0,1.0,7.0,AWS,87.5,12.5
aws-samples/amazon-rekognition-celebrity-detection-ios,0.0,1.5,,0.0,949.0,,0.0,1181.0,1.0,1.0,AWS,50.0,50.0
aws-samples/amazon-rekognition-custom-labels-batch-processing,15.0,2.0,,1.0,1107.0,,1.0,1122.0,1.0,0.0,AWS,0.0,100.0
aws-samples/amazon-rekognition-custom-labels-feedback-solution,120.0,2.0,,0.0,1176.6666666666667,,31.0,1116.0,1.0,2.0,AWS,66.66666666666666,33.33333333333333
aws-samples/amazon-rekognition-engagement-meter,12.0,26.5,,145.5,2391.8333333333335,,240.66666666666666,2192.5,6.0,0.0,AWS,0.0,100.0
aws-samples/amazon-rekognition-image-for-box-skills,16.5,1.5,,1.0,57.5,,1.0,75.0,2.0,0.0,AWS,0.0,100.0
aws-samples/amazon-rekognition-ppe,9.6,42.8,,1.6,1286.0,,142.8,3276.2,5.0,0.0,AWS,0.0,100.0
aws-samples/amazon-rekognition-video-analyzer,55.67857142857143,30.23728813559322,,2.288135593220339,753.8983050847457,,8.785714285714286,960.9285714285714,28.0,31.0,AWS,52.54237288135594,47.45762711864407
aws-samples/amazon-rekognition-virtual-proctor,0.0,19.5,,21.0,1698.0,,151.5,2469.0,2.0,0.0,AWS,0.0,100.0
aws-samples/amazon-s3-crr-preexisting-objects,,9.0,,3.0,1819.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-s3-presigned-urls-aws-sam,0.0,2.0,,3.5,3637.0,,7.0,4057.0,1.0,1.0,AWS,50.0,50.0
aws-samples/amazon-s3-resumable-upload,2.9,10.0,,12.368421052631579,1922.421052631579,,4.8,795.9,10.0,9.0,AWS,47.368421052631575,52.63157894736842
aws-samples/amazon-s3-security-settings-and-controls,3.0,3.0,,5.0,434.0,,0.0,137.0,1.0,0.0,AWS,0.0,100.0
aws-samples/amazon-sagemaker-BYOD-template,,1.0,,3.0,2751.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-ab-testing-pipeline,1.0,2.6666666666666665,,35.0,3904.3333333333335,,35.0,3904.0,1.0,2.0,AWS,66.66666666666666,33.33333333333333
aws-samples/amazon-sagemaker-activity-detection,,1.0,,1.0,1232.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-analyze-model-predictions,1.0,4.0,,4.75,1634.75,,7.0,1656.0,1.0,3.0,AWS,75.0,25.0
aws-samples/amazon-sagemaker-anomaly-detection-with-rcf-and-deepar,,1.0,,3.0,2550.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-architecting-for-ml,,15.0,,0.0,1112.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-aws-greengrass-custom-object-detection-model,131.66666666666666,12.0,,1.6666666666666667,647.0,,1.6666666666666667,778.6666666666666,3.0,0.0,AWS,0.0,100.0
aws-samples/amazon-sagemaker-aws-greengrass-custom-timeseries-forecasting,,2.0,,3.0,1018.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-bert-classify-pytorch,6.0,1.5,,13.0,2182.5,,7.0,2540.5,2.0,0.0,AWS,0.0,100.0
aws-samples/amazon-sagemaker-bert-pytorch,3.5,5.5,,14.833333333333334,2202.8333333333335,,8.25,1993.0,4.0,2.0,AWS,33.33333333333333,66.66666666666666
aws-samples/amazon-sagemaker-custom-container,,1.5,,1.5,1068.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-edge-manager-workshop,8.2,5.0,,456.85714285714283,2720.714285714286,,64.0,1141.4,5.0,2.0,AWS,28.57142857142857,71.42857142857143
aws-samples/amazon-sagemaker-endpoint-deployment-of-fastai-model-with-torchserve,9.5,4.571428571428571,,225.0,2039.5714285714287,,108.16666666666667,2435.8333333333335,6.0,1.0,AWS,14.285714285714285,85.71428571428571
aws-samples/amazon-sagemaker-entrypoint-utilities,0.0,2.0,,10.0,2401.0,,14.0,3212.0,1.0,0.0,AWS,0.0,100.0
aws-samples/amazon-sagemaker-examples-jp,15.857142857142858,38.77777777777778,,7.888888888888889,1850.4444444444443,,12.428571428571429,1447.4285714285713,7.0,2.0,AWS,22.22222222222222,77.77777777777779
aws-samples/amazon-sagemaker-feature-store-streaming-aggregation,,1.0,,21.0,2276.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-fraud-detection,,1.0,,0.0,881.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-gluonts-entrypoint,0.0,2.0,,4.0,1236.0,,14.0,3205.0,1.0,0.0,AWS,0.0,100.0
aws-samples/amazon-sagemaker-gluonts-timeseriesforecasting-with-debuggerandexperiments,,4.0,,0.0,95.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-ground-truth-task-uis,0.0,6.0,,8.125,1616.75,,20.0,1817.6666666666667,3.0,5.0,AWS,62.5,37.5
aws-samples/amazon-sagemaker-groundtruth-conversion-kit,103.0,4.5,,98.0,1759.5,,98.0,1863.0,1.0,7.0,AWS,87.5,12.5
aws-samples/amazon-sagemaker-healthcare-fraud-detection,,3.0,,0.0,928.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-hyperparameter-tuning-portfolio-optimization,,1.0,,0.0,2129.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-immersion-day,1.0,9.5,,0.25,1456.0,,1.3333333333333333,1406.0,3.0,1.0,AWS,25.0,75.0
aws-samples/amazon-sagemaker-keras-text-classification,,7.0,,127.2,1493.6,,,,0.0,5.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-local-mode,0.0,7.571428571428571,,16.0,1151.5714285714287,,100.0,2110.0,1.0,6.0,AWS,85.71428571428571,14.285714285714285
aws-samples/amazon-sagemaker-managed-spot-training,2.0,1.0,,7.0,1623.0,,6.0,1712.0,1.0,0.0,AWS,0.0,100.0
aws-samples/amazon-sagemaker-mask-r-cnn-pytorch,,1.0,,32.0,896.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-mlflow-fargate,7.0,1.5,,4.5,1502.0,,3.0,224.0,1.0,1.0,AWS,50.0,50.0
aws-samples/amazon-sagemaker-notebook-instance-lifecycle-config-samples,47.38461538461539,36.32,,16.68,1446.44,,6.230769230769231,1200.5384615384614,13.0,12.0,AWS,48.0,52.0
aws-samples/amazon-sagemaker-object-detection-from-scratch,1.0,1.0,,0.0,377.0,,7.0,1688.0,1.0,0.0,AWS,0.0,100.0
aws-samples/amazon-sagemaker-optuna-hpo-blog,0.5,8.333333333333334,,10.666666666666666,1926.0,,15.0,2271.5,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/amazon-sagemaker-predictive-maintenance-deployed-at-edge,10.6,8.777777777777779,,6.0,1363.3333333333333,,11.2,965.4,5.0,4.0,AWS,44.44444444444444,55.55555555555556
aws-samples/amazon-sagemaker-protein-classification,0.0,1.0,,36.0,2591.0,,0.0,64.0,1.0,0.0,AWS,0.0,100.0
aws-samples/amazon-sagemaker-pytorch-detectron2,8.25,2.5,,247.75,1873.5,,124.25,692.25,4.0,0.0,AWS,0.0,100.0
aws-samples/amazon-sagemaker-safe-deployment-pipeline,55.833333333333336,19.357142857142858,,47.642857142857146,2990.285714285714,,41.333333333333336,3681.25,12.0,2.0,AWS,14.285714285714285,85.71428571428571
aws-samples/amazon-sagemaker-script-mode,9.357142857142858,10.214285714285714,,7.928571428571429,987.4285714285714,,10.285714285714286,1399.0714285714287,14.0,0.0,AWS,0.0,100.0
aws-samples/amazon-sagemaker-stock-prediction-archived,,6.5,,1.5,1253.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-studio-vpc-blog,,4.0,,12.0,3123.0,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/amazon-sagemaker-tensorflow-object-detection-api,16.0,8.76923076923077,,9.76923076923077,1857.3076923076924,,12.846153846153847,2314.923076923077,13.0,0.0,AWS,0.0,100.0
aws-samples/amazon-serverless-datalake-workshop,,1.0,,0.0,0.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sqs-dlq-replay-backoff,0.0,1.5,,0.0,1876.5,,0.0,1875.0,1.0,1.0,AWS,50.0,50.0
aws-samples/amazon-sqs-java-temporary-queues-client-samples,,1.0,,1.0,475.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sumerian-arcore-starter-app,15.666666666666666,8.2,,1.4,888.0,,5.0,603.0,3.0,2.0,AWS,40.0,60.0
aws-samples/amazon-sumerian-arkit-starter-app,73.0,7.9,,3.6,727.3,,4.166666666666667,219.83333333333334,6.0,4.0,AWS,40.0,60.0
aws-samples/amazon-sumerian-host-samples,,3.0,,0.0,0.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-sumerian-hosts,10.958333333333334,30.0,,9.457142857142857,2079.5142857142855,,3.3333333333333335,1093.5416666666667,24.0,11.0,AWS,31.428571428571427,68.57142857142857
aws-samples/amazon-textract-a2i-pdf,,5.0,,3.3333333333333335,3629.3333333333335,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/amazon-textract-and-amazon-comprehend-medical-claims-example,,2.0,,3.0,3019.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-textract-code-samples,91.14285714285714,9.666666666666666,,27.444444444444443,2275.777777777778,,18.0,1551.4285714285713,7.0,2.0,AWS,22.22222222222222,77.77777777777779
aws-samples/amazon-textract-comprehend-OCRimage-search-and-analyze,104.33333333333333,2.6666666666666665,,0.3333333333333333,1656.6666666666667,,2.0,616.0,3.0,0.0,AWS,0.0,100.0
aws-samples/amazon-textract-enhancer,81.0,8.615384615384615,,4.461538461538462,1907.3076923076924,,19.0,2471.0,1.0,12.0,AWS,92.3076923076923,7.6923076923076925
aws-samples/amazon-textract-response-parser,46.0,9.4,,17.0,1937.3,,12.2,1112.2,5.0,5.0,AWS,50.0,50.0
aws-samples/amazon-textract-searchable-pdf,95.33333333333333,2.5,,4.0,533.25,,31.0,1053.3333333333333,3.0,1.0,AWS,25.0,75.0
aws-samples/amazon-textract-serverless-large-scale-document-processing,41.888888888888886,13.5,,11.11111111111111,1678.4444444444443,,21.88888888888889,1245.3333333333333,9.0,9.0,AWS,50.0,50.0
aws-samples/amazon-textract-textractor,67.6,15.823529411764707,,6.117647058823529,1488.2941176470588,,30.8,848.4,5.0,12.0,AWS,70.58823529411765,29.411764705882355
aws-samples/amazon-transcribe-comprehend-podcast,1.3333333333333333,4.75,,5.5,1423.5,,7.333333333333333,1896.0,3.0,1.0,AWS,25.0,75.0
aws-samples/amazon-transcribe-email-workflow,,4.0,,4.0,2057.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-transcribe-news-media-analysis,,72.0,,23.0,3913.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amazon-translate-video-subtitles-captions-translation,0.0,1.0,,88.0,3507.0,,88.0,3507.0,1.0,0.0,AWS,0.0,100.0
aws-samples/amazon-translate-with-comprehend-medical,8.0,1.5,,1.5,759.5,,0.0,102.0,1.0,1.0,AWS,50.0,50.0
aws-samples/amazon-vod-preset-convert,16.5,4.75,,107.75,2423.0,,107.75,2439.5,4.0,0.0,AWS,0.0,100.0
aws-samples/amazon-workmail-lambda-templates,,17.0,,6.0,4512.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/amplify-vue-search-example,2.0,1.0,,5.0,2449.0,,5.0,2452.0,1.0,0.0,AWS,0.0,100.0
aws-samples/analysing-realtime-streaming-data-using-msk-emr,,1.5,,38.0,1655.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/analyzing-reddit-sentiment-with-aws,0.0,2.0,,1.5,1294.0,,2.0,2167.0,1.0,1.0,AWS,50.0,50.0
aws-samples/annotate-medical-images-in-dicom-server-and-build-ml-models-on-amazon-sagemaker,6.0,2.0,,0.0,1400.3333333333333,,9.0,2980.0,1.0,2.0,AWS,66.66666666666666,33.33333333333333
aws-samples/anonimization-with-aws-glue,,1.0,,2.0,2570.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/apache-rocketmq-on-aws,,1.0,,12.0,2288.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/api-gateway-auth,3.0,1.5,,40.0,3447.0,,2.0,2377.0,2.0,0.0,AWS,0.0,100.0
aws-samples/api-gateway-secure-pet-store,19.0,15.961538461538462,,7.3076923076923075,649.1538461538462,,20.818181818181817,705.9090909090909,11.0,15.0,AWS,57.692307692307686,42.30769230769231
aws-samples/apn-blog,1.5,10.0,,1105.75,2032.0,,8.5,1641.0,2.0,2.0,AWS,50.0,50.0
aws-samples/application-migration-with-aws-workshop,41.5,35.0,,1.6666666666666667,2130.6666666666665,,0.0,3541.5,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/appsync-refarch-realtime,19.0,4.5,,1.5,1895.5,,135.0,1698.0,2.0,0.0,AWS,0.0,100.0
aws-samples/arduino-aws-greengrass-iot,0.0,6.0,,1.0,1788.4,,1.0,2042.0,1.0,4.0,AWS,80.0,20.0
aws-samples/ask-around-me,0.75,3.75,,0.75,2120.5,,0.75,2121.5,4.0,0.0,AWS,0.0,100.0
aws-samples/ask-form-sdk,,1.0,,0.0,2252.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/asynchronous-messaging-workshop,63.916666666666664,16.933333333333334,,8.466666666666667,1912.4666666666667,,22.0,3756.5833333333335,12.0,3.0,AWS,20.0,80.0
aws-samples/aurora-and-database-migration-labs,,2.0,,0.0,99.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/authorization-lambda-at-edge,17.0,3.5,,9.25,2010.25,,1.0,1738.0,1.0,3.0,AWS,75.0,25.0
aws-samples/automated-incident-response-with-ssm,3.0,2.5,,3.0,1746.0,,12.0,2390.0,1.0,1.0,AWS,50.0,50.0
aws-samples/automated-iot-fleet-provisioning-by-claim,,3.0,,1.0,1796.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/automating-aws-migration-with-cloudendure-scripts,,2.0,,2.0,1236.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/automl-pipeline-with-autogluon-sagemaker-lambda,0.0,1.5,,0.5,1007.5,,1.0,104.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-ab-util,,1.0,,32.0,1985.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-account-vending-machine,36.5,6.375,,1.375,1482.0,,2.75,1491.25,4.0,4.0,AWS,50.0,50.0
aws-samples/aws-admartech-samples,2.0,2.3333333333333335,,255.66666666666666,2462.3333333333335,,0.0,1440.0,1.0,2.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-ai-bootcamp-labs,0.0,3.0,,19.5,1879.5,,1.0,1362.0,2.0,0.0,AWS,0.0,100.0
aws-samples/aws-ai-ml-workshop-kr,,15.0,,5.0,1644.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-ai-qna-bot,62.29565217391304,108.17045454545455,,11.931818181818182,1451.9375,,22.88695652173913,1209.8347826086956,115.0,61.0,AWS,34.659090909090914,65.3409090909091
aws-samples/aws-alexa-workshop,79.6,11.3,,7.0,1748.4,,18.0,2260.1,10.0,0.0,AWS,0.0,100.0
aws-samples/aws-amazon-eks-ansible-example,23.333333333333332,4.666666666666667,,4.0,3631.3333333333335,,4.0,3152.0,3.0,0.0,AWS,0.0,100.0
aws-samples/aws-amplify-appsync-graphql-real-time-canvas,,28.0,,1.0,1209.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-amplify-auth-starters,94.57142857142857,8.333333333333334,,16.25,1951.8333333333333,,3588.0,2791.4285714285716,7.0,5.0,AWS,41.66666666666667,58.333333333333336
aws-samples/aws-amplify-ecommerce,172.33333333333334,5.4,,3.6,1741.8,,2.0,2580.3333333333335,3.0,2.0,AWS,40.0,60.0
aws-samples/aws-amplify-quick-notes,8.0,8.333333333333334,,13.666666666666666,2595.0,,7.0,3102.0,1.0,2.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-amplify-react-native-events-app-workshop,20.75,4.6,,1.6,1292.4,,40.0,3174.75,4.0,1.0,AWS,20.0,80.0
aws-samples/aws-amplify-swiftui-demo,,1.0,,8.0,995.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-amplify-team-task-tracking,28.0,2.0,,2.5,2485.5,,2.0,2287.0,2.0,0.0,AWS,0.0,100.0
aws-samples/aws-analytics-reference-architecture,,23.0,,8.0,2508.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-app-mesh-cloudwatch-agent,,3.0,,2.0,2852.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-application-auto-scaling-kinesis,91.0,2.75,,2.75,2053.0,,5.0,1545.0,1.0,3.0,AWS,75.0,25.0
aws-samples/aws-appmesh-eks-gitlab-cicd,,1.0,,19.0,2752.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-appsync-calorie-tracker-workshop,,12.5,,0.0,2157.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-appsync-iot-core-realtime-dashboard,65.0,8.0,,16.11111111111111,741.3333333333334,,5.0,500.8,5.0,4.0,AWS,44.44444444444444,55.55555555555556
aws-samples/aws-appsync-iot-core-realtime-example,78.0,4.0,,7.0,1729.0,,3.0,303.0,3.0,1.0,AWS,25.0,75.0
aws-samples/aws-arch-backoff-simulator,,1.0,,0.0,1024.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-aurora-cloudformation-samples,0.0,1.0,,3.0,2594.0,,3.0,2595.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-aurora-serverless-data-api-sam,,1.0,,4.0,1118.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-auto-inventory,21.666666666666668,2.0,,67.66666666666667,2824.6666666666665,,10.0,3050.0,3.0,0.0,AWS,0.0,100.0
aws-samples/aws-auto-scaling-console-sample,,1.0,,22.0,1924.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-autodeploy-vmware-cloud-on-aws,,5.5,,62.0,1503.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-bare-metal-kvm-demo,,2.0,,1.0,75.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-batch-comp-infrastructure-sample,0.0,8.0,,155.0,3429.0,,0.0,635.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-batch-efa,,4.0,,1.0,1169.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-batch-genomics,20.333333333333332,10.166666666666666,,11.666666666666666,1530.0,,24.22222222222222,2050.4444444444443,9.0,3.0,AWS,25.0,75.0
aws-samples/aws-batch-hordesat-sample,1.3333333333333333,10.5,,155.0,3427.6666666666665,,0.0,635.0,6.0,0.0,AWS,0.0,100.0
aws-samples/aws-batch-processing-job-repo,91.0,4.0,,39.0,2616.5,,2.0,1861.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-batch-rds-job-scheduling,0.0,1.5,,10.0,1659.5,,0.0,1402.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-batch-using-nice-dcv,,2.0,,3.0,350.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-best-practices-for-xroad-security-servers,4.0,3.5,,1588.5,3585.5,,1.0,3403.0,2.0,0.0,AWS,0.0,100.0
aws-samples/aws-big-data-blog-dmscdc-walkthrough,,3.0,,7.75,1948.0,,,,0.0,4.0,AWS,100.0,0.0
aws-samples/aws-blog-athena-custom-jdbc-credentials,,1.0,,28.0,2675.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-blog-codepipeline-third-party-git-build-status,,2.0,,0.0,2.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-blog-firehose-custom-prefixes-for-s3-objects,57.0,1.0,,11.0,3994.0,,1.0,385.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-bookstore-demo-app,18.0,12.0,,48.1578947368421,2020.0,,15.0,2383.4,10.0,9.0,AWS,47.368421052631575,52.63157894736842
aws-samples/aws-bootstrap-kit-examples,2.3333333333333335,31.833333333333332,,14.333333333333334,2774.3333333333335,,3.0,3386.3333333333335,3.0,3.0,AWS,50.0,50.0
aws-samples/aws-builders-fair-projects,,88.0,,4.5,3174.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-building-data-lake-reinvent-session-stg206,,1.0,,0.0,1836.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-cdk-changelogs-demo,3.0,5.0,,29.25,2283.5,,44.5,2397.5,2.0,2.0,AWS,50.0,50.0
aws-samples/aws-cdk-constructs-for-java,4.0,1.0,,22.0,3869.0,,22.0,3873.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-cdk-eks-flux,,1.0,,12.0,3776.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-cdk-eks-fluxv2-example,1.0,2.0,,4.0,4085.0,,11.0,3836.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-cdk-examples,84.17525773195877,252.40993788819875,,43.34782608695652,2121.919254658385,,36.371134020618555,1830.7422680412371,97.0,64.0,AWS,39.75155279503105,60.24844720496895
aws-samples/aws-cdk-for-k3scluster,14.75,66.0,,314.125,2715.25,,280.875,3083.0,8.0,0.0,AWS,0.0,100.0
aws-samples/aws-cdk-grafana,8.0,3.0,,12.0,1689.0,,9.0,2036.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-cdk-intro-workshop,56.12765957446808,129.21333333333334,,41.14666666666667,2016.5466666666666,,106.57446808510639,2019.659574468085,47.0,28.0,AWS,37.333333333333336,62.66666666666667
aws-samples/aws-cdk-lambda-container,0.0,7.0,,0.0,1691.0,,0.0,1692.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-cdk-managed-elkk,0.0,3.0,,3.0,1507.0,,3.0,1507.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-cdk-transit-gateway-peering,27.0,2.5,,55.5,2772.0,,3.0,2912.0,1.0,3.0,AWS,75.0,25.0
aws-samples/aws-cdk-transparent-squid-proxy,83.0,1.0,,0.0,146.0,,0.0,2254.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-centralize-logs-using-cdk,5.0,2.0,,0.0,56.0,,0.0,61.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-cfn-custom-resource-examples,,3.0,,66.0,1016.0,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/aws-cfn-windows-hpc-template,388.0,2.0,,0.3333333333333333,279.0,,0.0,508.0,1.0,2.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-cicd-docker-containers,39.333333333333336,6.166666666666667,,10.333333333333334,1752.5,,44.0,1073.3333333333333,3.0,3.0,AWS,50.0,50.0
aws-samples/aws-cidr-finder,21.5,4.833333333333333,,3.3333333333333335,617.1666666666666,,45.0,1853.25,4.0,2.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-cloudformation-apigw-sap-idocs,20.0,2.6666666666666665,,3.0,625.0,,15.0,2173.5,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-cloudformation-assertion-examples,,3.6666666666666665,,52.0,2500.6666666666665,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/aws-cloudformation-publisher,,5.0,,60.0,3299.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-cloudformation-stackset-orchestration,16.0,2.0,,1.0,444.0,,1.0,474.0,1.0,2.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-cloudformation-validator,,1.0,,2.0,1311.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-cloudformation-workshops,,2.5,,8.0,1889.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-cloudfront-realtime-monitoring,,1.5,,5.0,1714.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-cloudfront-samples,203.1,26.157894736842106,,9.736842105263158,1742.9473684210527,,60.0,1221.3,10.0,9.0,AWS,47.368421052631575,52.63157894736842
aws-samples/aws-cloudfront-waf-ip-set,2.0,1.0,,0.0,2579.0,,0.0,2581.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-cloudhsm-jce-examples,7.857142857142857,21.875,,18.875,1821.625,,43.0,2849.4285714285716,7.0,9.0,AWS,56.25,43.75
aws-samples/aws-cloudhsm-on-aws-lambda-sample,317.0,1.0,,36.0,2004.0,,11.0,2174.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-cloudhsm-pkcs11-examples,55.666666666666664,22.5,,32.57142857142857,2823.1428571428573,,74.66666666666667,3162.6666666666665,6.0,8.0,AWS,57.14285714285714,42.857142857142854
aws-samples/aws-cloudwatch-building-dashboard-outside-aws-console,44.5,7.333333333333333,,8.222222222222221,1783.111111111111,,5.0,2275.0,6.0,3.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-cloudwatch-snapshot-graphs-alert-context,12.0,2.5,,0.25,1555.0,,3.0,2053.5,2.0,2.0,AWS,50.0,50.0
aws-samples/aws-code-suite-for-atlassian-connect,,10.0,,0.0,1344.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-codebuild-multiple-buildspec,76.0,2.3333333333333335,,0.0,481.3333333333333,,0.0,646.0,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-codebuild-samples,10.0,9.2,,9.8,1587.8,,33.0,1832.0,2.0,3.0,AWS,60.0,40.0
aws-samples/aws-codecommit-devops-model,1.0,2.0,,36.666666666666664,2591.3333333333335,,36.666666666666664,2592.6666666666665,3.0,0.0,AWS,0.0,100.0
aws-samples/aws-codecommit-pull-request-aws-codebuild,,3.0,,20.6,1982.4,,,,0.0,5.0,AWS,100.0,0.0
aws-samples/aws-codecommit-serverless-backup,0.0,5.4,,6.2,2880.2,,6.0,3682.0,1.0,4.0,AWS,80.0,20.0
aws-samples/aws-codedeploy-appspec-assistant,,14.0,,0.0,876.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-codedeploy-linear-canary-deployments-blog,,3.0,,23.0,3548.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-codedeploy-sample-tomcat,19.0,16.8,,0.8,625.2,,57.0,1292.5,2.0,3.0,AWS,60.0,40.0
aws-samples/aws-codedeploy-samples,111.25925925925925,50.9,,280.88,1415.62,,6.32,1348.32,27.0,23.0,AWS,46.0,54.0
aws-samples/aws-codeguru-profiler-demo-application,1.0,18.0,,19.4,2620.4,,13.0,1510.5,2.0,3.0,AWS,60.0,40.0
aws-samples/aws-codepipeline-bitbucket-integration,72.27272727272727,10.0,,13.0,1751.5714285714287,,7.2727272727272725,1986.2727272727273,11.0,3.0,AWS,21.428571428571427,78.57142857142857
aws-samples/aws-codepipeline-codebuild-with-postman,,2.0,,0.0,305.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-codepipeline-custom-action,2.0,4.5,,22.5,1917.5,,6.0,289.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-codepipeline-docker-vulnerability-scan,136.5,2.5,,0.0,789.5,,1.0,2301.0,2.0,0.0,AWS,0.0,100.0
